SMILES,Drug-like,SAS Score
Sc1cnnn1O[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,True,4.82511854296361
SCC(=O)N1CCC[C@H]1C(=O)NS(=O)(=O)c1cccc(Cl)c1,True,2.844720274259963
Sc1nc(-c2ccccc2)c(C#N)c(=O)[nH]1,True,2.621865398425255
P([O-])(=O)OC(Cc1ccccc1)S([O-])(=O)=O,True,4.227071285997739
Sc1ccc(cc1)C(=O)NS(=O)(=O)c1ccccc1,True,1.9345029348162441
Sc1ccc2c(n1)CC(C1)c2c1C(=O)Nc1cccc(F)c1,True,3.434586867666555
S(=O)(=O)N[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)Oc1nc(cc(n1)-c1cccc2ccccc12)C(F)(F)F,True,4.383711624233261
SCC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O,True,3.8757390426706726
Br.OC(=O)C1=C(CC2CCC1C2)c1ccc(Cl)cc1,True,3.889124962511511
S(=O)(=O)c1ccc(Oc2ccc[nH]c2=O)c(F)c1,True,3.1236351182996067
Sc1nnc(s1)S(=O)(=O)NC12CC3CC(CC(C3)C1)C2,True,4.380073453217018
Sc1nc2ccc(NCc3ccccc3)cc2n1Cc1ccccc1,True,2.127298429523835
c1c(nc([nH]c1=O)-c1cccnc1)N1CCCCC1,True,2.3485272402278135
Sc1nc(CCc2ccccc2)nc(n1)-c1ccco1,True,2.52984904180604
n1cnc1NC[C@H]1CC[C@@H](CC1)NC(=O)C1CCCC1,True,2.6577836999007207
Br.[O-][N+](=O)c1cccc(c1)-c1csc(NN=C\c2ccc(O)c(F)c2)n1,True,2.488256412540583
c1[nH]c2CC(Cc2c1C1CC1)N(CCO)Cc1ccc(F)cc1,True,3.2249253613757105
Sc1ccc(NC(=S)Nc2ccc3OCC(Cc3c2)c2cccnc2)cc1,True,2.953913940254946
c1ccncc2c1nc(\C=C\c1ccccc1Cl)cc2=O,True,2.4797566090828624
n1c(Nc2ccc(F)cc2)nc1-c1ccc2C(=O)NCCCc2c1,True,2.5531271183712896
Sc1nnc(-c2cccnc2)n1Cc1ccc(C#N)c(Cl)c1,True,2.4733980824614825
c1nc(sc1[C@@H]1CCOC1)-c1cccc(CO)c1,True,3.0444589903800683
n1c(Nc2ccc(cn2)C#N)nc1Oc1ccccc1Cl,True,2.737338235816784
c1ccc(cc1[C@H]1OCCO1)-c1ccccc1,True,1.8864285727907824
n1cc2cnc(-c3ccc(F)cc3Cl)c3ccccc3c2n1,True,2.272666866802142
P(O)(=O)C(C(=O)NC1CCOCC1)c1ccccc1Cl,True,3.626506763464816
n1c(NCCCN2CCNCC2)cc(-c2ccc(F)cc2)c1=O,True,2.767807511205751
SCc1nc(-c2ccc(OC(F)(F)F)cc2)c(C#N)c(=O)[nH]1,True,2.760835664879064
SC1CN(C(c2ccccc2)c2ccccc2)C(Cc2ccncc2F)C1=O,True,3.4639532135907434
Sc1ccc(cc1)C(C(=O)NCc1ccccc1)c1ccccc1,True,2.3814571935906947
Fc1ccc2c(c1)C(CC1CCCNC1)2c1ccccn1,True,3.555217466917459
Fc1ccc(cc1)C(=O)N1CCC(C1)NCc1cc(on1)C1CC1,True,2.7642221625347965
c1nn(C1CCN(Cc1ccccc1)S(=O)(=O)c1ccccc1Cl)C=O,True,3.3190182152686756
SCCN1C(=O)[C@@H]2CC3CC[C@H](C3)[C@H]2C1=O,True,4.57209944942543
n1c(Nc2cc(O)cc(c2)C(F)(F)F)[nH]c1=O,True,2.698820427994404
c1nn(cc1\C=C/C1CC2CN(C2)C(=O)C=C1)-c1ccc(cc1)[N+]([O-])=O,True,4.208292551325419
c1c(oc2ccccc12)-c1nc(co1)C(=O)NCCn1ccnc1,True,2.5221480802630403
c1nc(cc2ccc(Cl)cc12)-c1ccncc1Cl,True,2.1555843609031573
Sc1nnc([nH]1)-c1ccc(cc1)C(=O)NO,True,2.7858623215021776
S[C@H]1CCC[C@@H]1NC(=O)c1cnc(NC2Cc3cccnc3C2)nc1,True,3.810336408573842
P(O)(=O)C(F)(F)c1cc2C(=O)NC(N3CCCC3)C(c2cc1F)c1ccccc1C=O,True,4.4141919563534575
n1c(Nc2ccc(cc2)C#N)cc1-c1ccccc1,True,2.232109363104936
Br.CN(C)C(=O)CCc1c(nc2sccn12)-n1ccc(n1)C#N,True,3.2602210916551524
n1c2cc(nc(N=C3NCCN3)c2n1)-c1ccc(F)cc1F,True,3.7281702321867574
c1ccc(Br)cc2OCCN1CCN(CCOCCO)CC2,True,5.059791620945006
SCC(=O)c1ccc(NC(=O)c2ccccc2)cc1,True,1.6982489435245167
BrCC(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC(=O)CCC1=CCOCC1,True,4.384014682903436
c1n[nH]c(=O)n1CC#Cc1ccc(cc1)S(=O)(=O)OCCO,True,2.9759362604125617
[B@@H]1[C@H](CC(O)=O)N(C1)c1ccccc1,True,3.656790195073034
Sc1ncnc2nn(CCCC3COCCO3)c(Br)c12,True,3.887733720422201
S(=O)(=O)c1ccccc1-c1c[nH]c2ccc(cc12)C#Cc1cccnn1,True,3.207282930759206
Ic1cc(F)ccc1-c1cccc(c1)-c1cnc[nH]1,True,2.3636352372308114
n1c(NS(=O)(=O)c2c(Cl)cc(Cl)cc2F)nc1-c1ccc(F)c(Cl)c1,True,2.789402097255863
[B@H](C\C=C\C(O)=O)NC(=O)CCCCOc1ccccc1,True,2.9229113127398616
SCc1nnc(CO[C@H]2[C@H](CO)c3ccccc3N2)[nH]1,True,4.254546816515214
Cl.O[C@@H]1CO[C@H]2[C@@H](CO[C@H]12)n1cc(-c2ccc(OC(F)(F)F)cc2)c(=O)[nH]c1=O,True,3.980729912919296
Sc1ncccc1-c1ccc(OCC(=O)NCc2ccccc2)cc1,True,2.063807611308359
c1nc(c(CNC(=O)c2cccnc2)n1-c1ccc(Cl)cc1)-c1ccccc1,True,2.2133803401598477
c1ccc(cc1Oc1ccc(F)cc1)N1CCN=C1P(O)(O)=O,True,2.6617823765241297
S(=O)(=O)c1ccccc1-c1ccc(C(=O)NC2C3CC4CC(C3)CC2C4)c(OC(F)F)c1,True,4.128572788129157
Br.NCc1ccc(nc1)C(=O)Nc1ccccc1C(O)=O,True,1.9881083977601044
Sc1c(cc(cc1C#N)C(=O)NCCCN1CCN(CC1)c1ccccc1)-c1ccccc1,True,2.3700160453981187
SC1CC(Cc2ccccc2O1)c1c[nH]c2ccccc12,True,3.3209494768430172
n1c(CO[C@@H]2C[C@H]3CN(C[C@@H]3C2)C(=O)\C=C\COCC#C)n(Cc2ccccc2F)c1=O,True,4.12452478404791
P(O)(=O)C(C(Cc1ccccc1)P(O)(O)=O)C(O)=O,True,4.154390777670927
SC12CCC(CC1)(CN2)c1sc2CCCc2c1Cl,True,4.697232429568252
[Na+].COc1ccc(nc1)[C@@H]1[C@@H]([C@H]1c1ccccc1)C(=O)Nc1cc(Cl)ccc1Cl,True,3.334014653103532
Sc1n[nH]c(=S)n1-c1ccc(cc1)S(=O)(=O)c1ccccc1,True,2.4387724887004048
Sc1nnc(o1)-c1c(nnn1Cc1ccc(Cl)cc1)C(F)(F)F,True,2.9100921768199886
SCC1CCN(Cc2ccc3[nH]c(=S)[nH]c3c2)CC1,True,2.665559433035007
c1nn2c(nc(nc2c1C#N)-c1cccc(Cl)c1F)-c1cccc(F)c1,True,2.5727101547443265
Brc1ccc(\C=C\C(=O)c2c(F)ccc(F)c2F)cc1,True,2.1734204107760533
FNC(=O)c1ccc2c(nccc2c1)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,True,2.463877525784431
c1nc(ncc1OCc1cccc(F)c1Cl)-c1cnsc1,True,2.80219494451792
n1c(Oc2ccccc2)c(Cc2ccc(Cl)cc2)c(C(O)=O)c1=O,True,2.5059070121348146
n1nc2c(cn(-c3ccc(F)cc3)c2c1=O)C(F)(F)F,True,2.9212536974893393
Sc1nc(NCCN2CCN(CC2)S(=O)(=O)CC2CCCC2)cc2nc(nn12)-c1ccco1,True,3.0833295069365816
n1cc-2c(CCn3c-2c1C(=O)NC1=CC(=O)CCCC1)C(=O)NC3=O,True,4.306790453934276
S[C@@H]1CN(CC1Br)C(=O)O[C@H]1CCc2ccccc2CC1,True,3.581814588505549
SCCNS(=O)(=O)c1ccc(NCc2ccccc2)cc1,True,1.9463559281244773
c1cnc(nc1-c1ccc2ncc(-c3ccccc3)n2n1)-c1cccc(=O)[nH]1,True,2.6542570349314296
SCC1CCCN1S(=O)(=O)c1cc(C(O)=O)c(F)cc1F,True,3.0132744386042747
Br.CCNS(=O)(=O)c1ccccc1-c1ccc(N2CC[C@H](C2)C(O)=O)c(F)c1,True,2.745896647970687
Br.COc1ccccc1-c1ccc(Nc2ccnc(c2)C(=O)N[C@H](C)CO)cc1,True,2.614279103551695
n1cnc1-c1cccn(Cc2nnn[nH]2)c1=O,True,3.376166738826427
SCCNCCOc1ccc(cc1)C(CC(O)=O)C(O)=O,True,2.7561652589907872
[K+][N+](C)c1ccc(cc1)C(=O)N1CCc2nn(c(c2C1)-c1ccc2[nH]ccc2c1)-c1ccncc1,True,3.1438796736490557
c1nn(CCOC1(O)CCCC1(CCC1)c1ccc(F)cc1)c1[nH]nnc1-c1ccco1,True,4.164083175598174
c1c(cnn2c1=O)[C@H](O)[C@H]1CC[C@H]2c2cnccc2CC1,True,5.508758708403101
c1cccc(NC(=O)c2csc(n2)-c2ccncc2)c1F,True,1.9359432421219545
n1c2ccc(cc2nc(=O)c1=O)-c1ccncc1,True,2.441305070962329
Sc1ccc2n(c(=O)c3CCCc3c2c1)S(=O)(=O)c1ccc(Cl)cc1,True,2.6231310163964228
[Na+].OC(=O)c1ccc(cc1NC(=O)c1ccco1)-c1ccc(Cl)cc1,True,2.0189896977151047
n1c(nc(Nc2ncccn2)c1=O)-c1cc(F)c(F)c(F)c1,True,3.018287625176831
Sc1ccc(cc1)-c1nsc(n1)-c1ccc2cn[nH]c2c1,True,2.7416505683229886
c1[nH]c(=O)cc2[nH]c(=O)[nH]c12,True,2.917656911979611
Sc1ccc(cc1)C(=O)Nc1ccc(CN2CCN(CC2)c2ncc(F)cn2)nc1,True,2.4804422024994626
c1nn(cc2c1nc(C#N)cc2=O)-c1cccc(Cl)c1F,True,2.873441273626433
n1c2C(=O)CC(c3ccccc3)c2c1-c1ccc(F)cc1,True,2.8732354681485006
n1c(ccc1=O)-c1ccccc1COc1ccccc1,True,2.301122314296263
Br.CCOc1cccc2Oc3cc(ccc3Nc12)C(N)=O,True,2.4011465382040527
Br.N[C@H](Cc1ccc(O)c(COC(=O)CCC(O)=O)c1)C(O)=O,True,2.754982074662424
Sc1nc2ccccc2nc1COC(=O)\C=C/c1ccccc1,True,2.369703722457187
Sc1ccc(nc1)C(=O)NCc1ccc(nc1)N1CCOCC1,True,2.4040359842252688
[Na+].[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)NCc1ccccc1,True,1.7904387621325757
[B@H](Cc1ccccc1)c1cccc(OCCc2ccc3CCCNc3n2)c1,True,3.0979174148294737
n1c2-c3[nH]ncc3N\C(=C/c3ccc(nc3)-c3ccccc3)c2c1,True,3.0946866501438635
n1c(Cc2nc3ccccc3s2)nc(NCc2ccccc2)c1=O,True,2.6632657400680237
FC(F)(F)OC(=O)NCc1ccccc1-c1ccc(COP(O)(O)=O)cc1,True,2.408143425455485
Sc1cc2c3ccc(F)cc3[nH]c2c2ccccc12,True,2.366578174293748
P(O)(=O)C(=O)c1ccc(OCCO[N+]([O-])=O)cc1,True,3.4263561735203787
SCCNC(=O)C1(CCCCC1)C(=O)NCc1cnc[nH]1,True,2.863788235816786
SC(=O)N1CCC(C1)\C=C\c1ccc(F)c(c1)[N+]([O-])=O,True,3.307036488688418
SCCN(CC#N)Cc1ccn(Cc2ccccc2Cl)n1,True,2.7148428512014
S(=O)(=O)c1ccccc1N1CCC(Cc2ccccc2)CC1,True,2.506727443725218
SCCN1CC[C@@H](CC1)Nc1nccc(n1)-n1cnc2ccccc12,True,2.5839820054074103
n1cc[n+]1CCC[n+]1ccc(cc1)N(C(=O)c1ccccc1)c1ccccc1,True,3.0238328729928696
Sc1cc(c(F)cn1)-c1ccc(OCC#N)cc1,True,2.638151172598249
SCC(=O)Nc1ccc(cc1)S(=O)(=O)NCCC1CCCC1,True,2.135034771578816
[B@@H]1[C@H](Cc2ccccc12)NS(=O)(=O)c1ncc(Br)s1,True,4.347967399059261
c1oc(cc(=O)c1O)-c1nn([C@@H]2CC[C@@H](CC2)N2CCCCC2)c2ncnc(N)c12,True,2.95171753406445
n1c([nH]c1=O)C1CCCN(C1)c1ccccc1,True,2.746561489494608
c1n[nH]c(=O)c(Cl)c1C(=O)N[C@@H]1CCCc2ccccc12,True,2.7819343836592196
n1cnc2c(N1)c1ncccc1c2-c1ccc(F)cc1,True,2.4786347002154283
Sc1cnc2N(CC3CCOCC3)C(=O)C=Cc2c1,True,2.813000831636405
Sc1ccc(O)c(NS(=O)(=O)Cc2ccccc2)c1,True,2.26030815977996
S(=O)(=O)c1ccc(cc1)N1CCC(N2CCOCC2)C1=O,True,3.4870589990438354
Sc1nn2c(nnc2s1)-c1ccc(o1)-c1ccccc1,True,2.7068310496287253
F[B]([O-])C#CC1(CCOCC1)C([O-])=O,True,4.575811354922908
F-c1ccc(CNC(=O)c2coc(n2)-c2ccnc(c2)C2(CC2)C#N)cn1,True,2.8745153724274317
Brc1ccc(CN2CC[C@@H]3C[C@@H]2C3)cc1,True,2.828108523371034
Sc1nnc(-c2ccccc2)n1Cc1ccc(Cl)cc1,True,1.9501497476460798
n1c(NC1=O)N1CCN(CC1)C(=O)OC1CCC(=O)NC1=O,True,3.2773038555966574
Sc1nnc(o1)-c1ccc(C[C@H](NC(=O)C2CCCC2)C#N)cc1,True,3.041929854842487
c1[nH]c(cc1Cl)[C@@H]1C[P@@](CO)(CO)Cc2cc(F)sc12,True,4.992847437739368
Sc1nc2nn(Cc3cccnc3)cc2c2nc(nn12)-c1ccco1,True,2.985043335968742
c1c(ccc2nc(nn12)-c1ccc(F)cc1)-c1ccc(F)cc1,True,2.0243227810105733
n1c([nH]c1=O)-c1cccc(c1)[N+]([O-])=O,True,2.3197591282022607
c1cc(cn2nc(Nc3ccc(cc3)C(=O)N3CCOCC3)nc12)N1CCOCC1,True,2.4745321139827894
Sc1ncc(C2CC2)n1CCCCCCn1ccc(=O)[nH]c1=O,True,2.9715953942756084
Sc1cccc(c1)C(=O)NCCN1CCN(CC1)c1ccc2OCOc2c1,True,2.2860986979626556
c1c(cn(CCCO)c(=O)c1Cl)C(F)(F)F,True,2.3752166072164638
n1c2CCN(Cc3ccccc3F)CCc2c1C(=O)NC1CC1,True,2.6124285841626467
Sc1nc(ncc1F)-c1cccc(n1)N1CCOCC1,True,2.692654522181888
Sc1nc(O)c(C(=O)c2ccccc2)c(=O)[nH]1,True,2.640547760236629
n1c-2c3CC[C@]3(Cc12)C(=O)O[C@@H]1OCCCC1N[C@H]1CCN(C1)c1ncnc2[nH]ccc12,True,4.586907740302489
Sc1ccc(cc1)-c1nc2cc(c(F)cc2o1)C#N,True,2.5713899691655424
Br.[NH3+].[NH3+].[NH2+].C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O,True,4.2324686982854995
Sc1cc(cnn1)C(=O)Nc1ccc(cc1)C(=O)N(CCC1CCNCC1)c1ccccc1Cl,True,2.833363980963048
Sc1nc(NCc2ccccc2)c2ncn(C3CC3)c2n1,True,2.5432741374561303
S(=O)(=O)C1(F)CCN(CC1)C1CCCc2cc(OC(F)(F)F)ccc12,True,3.6989349091026904
n1ccc(NC(=O)[C@H]2N[C@H](C[C@H]2OC1=O)c1ccc(F)cc1)C(F)(F)F,True,4.843061779144814
n1c(nc(NC[C@H]2CC[C@@H](CC2)C(F)(F)F)c1=O)N1CCOC[C@@H]1CCCN1CCOCC1,True,3.7540059786656563
Sc1ccc(CCn2cc(CN3CCN(CC3)C3CC3)nn2)cc1,True,2.504820496297711
Sc1ccc(NC(=O)c2cnccc2Cl)c(Cl)c1,True,2.311128964453454
[B@@H](Cn1cc(nn1)C(F)(F)F)NC(=O)[C@H](CO)c1cc(Cl)ccc1-c1ccc(F)cc1,True,3.7745869176344584
Sc1ncc(NCCCCCC(=O)NCC2CCCCC2)n2ncnc12,True,2.861263902419127
Br.OC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CN(CC(=O)N1)c1ccccc1,True,3.165943212789836
Sc1nnc(CCOc2ccc(cc2)C(=O)Nc2c(Br)cnc3ccccc23)o1,True,2.58145063580694
Sc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O,True,2.484533558909133
n1c2ncn(-c3ccc(OC(F)(F)F)cc3)c2c1,True,3.077619950878792
Sc1nc2ccccc2n1C1CCC2(CC1)OCCO2,True,3.280619648579375
O.C[N+](C)(C)CC\C=N\N1C(=O)c2cc(Cl)ccc2C1=O,True,3.061197466586016
Sc1nc(nc2n(Cc3ccccc3)ccc12)C(F)(F)F,True,2.600878561762025
S(=O)(=O)N(CCCc1ccccc1)c1ccc(Cl)c(Cl)c1,True,2.687109591748989
n1cc(NS(=O)(=O)c2ccc3OCOc3c2)c(-c2ccccc2)c1=O,True,2.6046723900227953
n1c([nH]c(=O)c1=O)-c1c[nH]c2ccccc12,True,2.6819916191610407
SN(C1CCCCCC1)S(=O)(=O)c1cccc(Cl)c1,True,2.4416353005637053
Sc1nonc1\C(Nc1ccc(F)c(Br)c1)=N\O,True,3.2358720413765294
Br.NCOc1ccc(cc1)-c1cc(nc(n1)N1CCOCC1)C#N,True,2.603357464623503
SCc1cn(nn1)[C@H]1C[C@@]2(C1)CCC(=O)N2,True,4.023799238575384
SCCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)C(F)(F)F)cc1,True,2.3229061958558592
c1ccc(NC(=O)CCCC(=S)CF)c2ccc(cc12)-c1ccnc(c1)N1CCNCC1,True,2.723161742395938
Sc1cc(nc2ccccc12)-c1ccc(cc1)C(=O)NCCCCN1CCOCC1,True,2.301402878892036
n1c2cc(Oc3ccc(Cl)cn3)ccc2c1NC[C@H]1CNC[C@H]1O,True,3.894505310524935
Br[C@@H](Cc1ccccc1)C(=O)Nc1ccc2CN=C3NCC(=O)[N+]3(C)c2c1,True,4.058520426414897
c1nc([nH]c2ncnc12)-c1ccc2OCCOc2c1,True,2.5339776884637892
SCC(=O)N1CCN(CC1)C(c1ccccc1)c1ccccc1,True,2.0270217477155104
c1cc(Cl)cc(Cl)c1S(=O)(=O)N[C@@H]1CN2CCC1CC2,True,3.4881362080105474
Br.NC(=S)NN=C1CCCN(C1=O)c1cccc(c1)[N+]([O-])=O,True,2.7598978030798467
S(=O)(=O)Nc1ccc(OCc2ccc(F)cc2)c(c1)C(F)(F)F,True,2.6723353773694374
n1cc[n+]1Cc1ccc2[nH]nc(-c3cnnn3C3CCCCC3)c2c1,True,3.4256204669458743
[Na+].CN(C)C\C=C\C(=O)c1ccc(OCc2ccc(F)cc2)cc1,True,2.164073363430578
[B@@](C(=O)NCc1ccccc1)(c1ccccc1)c1ccccc1,True,2.351260134964784
SC[C@@H](O)[C@H](NC(=O)NCc1ccccc1)c1ccccc1,True,2.7764560835018948
Sc1nnc(-c2ccc(Cl)cc2)c(n1)-c1ccc(Cl)cc1,True,2.2455251588937077
c1cnc(NC11CN(CC1)S(=O)(=O)c1ccc(F)cc1)-n1nccn1,True,4.220468916476898
[Na+].COc1ccc2[nH]c(=[OH+])ccc2c1,True,2.9517194520888985
Br[C@@H]1C[C@@](N)(c2cnc(Nc3ccc(cc3)C#N)nc12)c1ccccc1,True,3.5636829190755
S(=O)(=O)N1CCC(CC1)Nc1ncc2ccc(=O)n(C[C@@H]3CCOC3)c2n1,True,3.8345964883786827
c1nnc2ccc(NCc2ccc(F)c1)-n1ccnc1,True,4.661128123155645
Br.[O-][N+](=O)c1ccc2c(c1)oc1cc(ccc1c2=O)-n1cccc1,True,2.4498293596731404
n1c(ccc1=O)N1CCC(C1)Oc1cc(ccc1O)C(F)(F)F,True,3.339892363123962
c1nn(cc1C(=O)NCc1cc2[nH]ncc2cn1)-c1cccc(c1)C(F)(F)F,True,2.659620813893431
c1cc(F)c(Cl)cc1S[C@H]1CCN(C[C@H]1C(O)=O)C(=O)Cc1ccc(Cl)cc1,True,3.1412044298958044
SC[C@H]1NC(=O)CS(=O)(=O)Cc2ccccc2OC1=O,True,4.032372286880504
n1cc2nc(N3CCC[C@H](N)C3)n(CC3CCOCC3)c2c1=O,True,3.688049962148072
n1ccc(NC(=O)c2cn(C(C(O)=O)c3cccc(\C=C\C(O)=O)c3)c3ccccc23)c1=O,True,3.3811753818261634
Br[P+](F)(P(O)([O-])=O)P(O)(O)=O,True,5.608888227447531
Fc1cncc(C(=O)Nc2ccc(cc2)-c2ccncc2)c1F,True,2.1205062065402664
n1c2ccc(F)c(F)c2c2c(NCc3ccccc3F)[nH]c(=O)c12,True,2.9740617632660378
n1c(NC2CC2)c2c(NCCCCc3cccc(c3)C(F)(F)F)ncnc12,True,2.8818124753245353
n1c(nc(N[C@H]2CCCNC2)c1=O)-c1ccc(F)cc1,True,3.211573508220612
n1c(nc(Oc2ccc(cc2F)S(=O)(=O)NCCc2ccccn2)c1=N)N1CCOCC1,True,2.991584986543094
P(=O)(OC[C@H](O)CC1CCCCC1)Cc1ccccc1,True,3.6649226785841797
Br[C@H]1C[C@@H]2[C@@H](CS([O-])(=O)=O)C[C@@]1(C=O)c1c(O)nc(N)nc21,True,5.997602258252119
S(=O)(=O)c1ccc(cc1)N1C[C@@H]2C[C@H]1CO2,True,4.830091615508467
Sc1nc(cs1)C1CC2(CN(C2)C(=O)c2cccc(Cl)c2)C1,True,3.4512047383204916
Sc1nc(nn1Cc1ccccc1)-c1cccc(F)c1,True,2.218848686638122
SC1(NC(=O)c2ncoc2C1=O)c1c(Cl)ccc(F)c1Cl,True,3.989781509165293
Br.NCC(O)c1cccc(CNC(=O)[C@H](CC2CCCCC2)NS(C)(=O)=O)c1,True,3.2290096463392803
c1nn(cc2c1nc(=O)n(-c1ccccc1F)c2=O)S(=O)(=O)N1CCOCC1,True,2.947622150310181
n1c(ncc1=O)N1CCC(C1)c1ccc(F)cc1F,True,3.3387904759823375
n1cc2C(=O)N(Cc3ccccc3)C(C(=O)NCCN3CCOCC3)c12,True,3.122114139330387
n1c2cccc(N([O-])[n+](F)c2c1=O)C1CCCCC1,True,3.4673515076270816
c1nn(cc2c1nc1sc(cc1c2=O)-c1ccccc1)N1CCOCC1,True,2.9954870319212024
SC(CCC(=O)c1ccc(I)cc1)c1ccc(cc1)S(N)(=O)=O,True,2.8657813054316534
Ic1cc(sc1Cl)-c1c(C#N)c2ccccc2[nH]c1=O,True,2.928285026160669
n1ccc2-c3c([nH]c4ccccc34)C3(CC3)C3(COC3)C12,True,4.712163510622888
n1ccc(CCc2ccnc(-c3ccc(F)cc3F)c2)c1=O,True,2.7133936868570867
n1cc2CN3CCc4ccccc4[C@@H]3CCc2c1=O,True,3.403086904553766
c1cnc2cc(ncc2c1-c1ccc(F)cc1)N1CCOCC1=O,True,2.494404232561447
Sc1nc2ccccc2c(=O)n1C[C@@]1(CCOc2ccc(Cl)cc12)C(F)(F)F,True,3.516905290138234
c1nc(cn2cncc12)-c1ccc(cc1)N1CCNCC1,True,2.590966697355247
Sc1ncnc2n(ccc12)[C@@H]1O[C@H]([C@H](O)c2ccccc2)[C@@H](O)[C@H]1O,True,4.056879077986281
n1c2CC(Cc3ccc(Cl)cc3)CCCc2c1C(O)=O,True,3.196866639590148
n1c(Nc2ccc(cc2)C(=O)NSCCCC(O)=O)nc1N1CCC[C@H](N)C1,True,3.4658183078897142
Brc1cccc(c1)C(Cn1ccnc1)c1cccc(=O)o1,True,3.1176064643654
n1cc(c(c2ccccc12)S(N)(=O)=O)S(=O)(=O)N1CCOCC1,True,2.3956275133584484
n1c(N2CCCC2)c2ccc(cc2c1=O)S(=O)(=O)NC1(CF)CC1,True,2.9542530106490315
n1ccc(C(=O)c2ccc(cc2)C(F)(F)F)c1=O,True,2.536201925206985
c1cnc(N1CCOC[C@@H]1CCN1S(=O)(=O)[C@H]1C[C@H](F)C1)-c1cccc(F)c1,True,3.4597645591068513
Sc1ccc(s1)C(=O)OCCCC(=O)Nc1cccc(Br)c1,True,2.4195709998666572
[B@@H]1CCCN1CC1(Cc2ccc(F)cc2)COc2ccccc2O1,True,3.8468531013449123
SC(=O)N(CCN1CCCC1)c1ccc(OCc2ccccc2)cc1,True,2.1135816892851764
Br.NCCS(C)(=O)=Nc1cccc(c1)-n1ccc(c1)-c1ccccc1,True,3.340025515887211
c1cc(F)ncc1-c1nc(co1)[C@H]1CO[C@@H]2CN(C[C@H]2C1)C(=O)c1ccn2ncc(Cl)c2c1,True,4.242938533390683
c1cnn(c1)C(=O)N[C@@H]1CCCN(C1)c1ncc(F)cn1,True,3.131323236118237
[B@@H](C2CC2)c1nc(cs1)-c1ccc(F)c(Cl)c1,True,3.351721389532864
SSCc1ccc(SC2CCCCC2)c2oc(=O)[nH]c12,True,3.3797364850466103
SCc1ccc(NC(=O)COCCOCCn2ncc3ccccc23)[nH]1,True,2.9444191655770204
n1cccc2c1ncn(-c1ncc(cn1)C#N)c2=O,True,2.6660327197482943
Sc1c(O)n(-c2ccc(F)cc2)c2cc[nH]c12,True,2.8177877356867107
Br[C@@H]1C[C@H](N[C@H](Cn2c3ccccc3oc2=O)C1O)\C=C\C(O)=O,True,4.368988745699822
c1ccc(cc1OC(F)F)N1CC2CC1CN2C1CCCC1,True,3.9273735625642843
SCCN1CCc2cnc(NC(=O)C3CCC3)cc2C1,True,2.603553852071599
n1nc2n(nc(SC(C3CC3)c3ccccc3)c2=O)c1-c1ccccc1,True,3.2685827628121693
[Se].COC[C@@H]1Cc2ccccc2[C@@](C)(OC1)[C@@]1(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,True,4.6287761604157165
n1c(Nc2ccc(cc2)C(=O)NO)nc1-c1cccc(OCc2ccccc2)c1,True,2.2616819544882585
Sc1ccc(cc1)C(=O)NCCCNCC1CCN(Cc2c[nH]c3ccccc23)CC1,True,2.4053667636193037
Sc1cccc(n1)-c1ccc(cc1F)C(=O)NC1CCC(=O)NC1=O,True,3.1090400213817144
Sc1nccc(n1)C#Cc1ccccc1C(F)(F)F,True,2.969730220737871
SC1=N[C@@](CF)(c2ccc(OC(F)F)cc2)C(=O)NC(=O)C1,True,3.7993964281061157
Sc1[nH]c2cc(Cl)ccc2c1S(=O)(=O)c1ccccc1,True,2.42839436682001
Brc1ccc(s1)C(=O)Nc1ccccc1-c1nn[nH]n1,True,2.2524614187336134
Br[C@@H]1CN([C@H](Cc2ccc(F)cc2)CN1)c1ccccc1O,True,3.375746193392004
Sc1ccc(cc1)C(=O)NC1CCCN(C1)c1ncnc2[nH]ccc12,True,2.9717073102572247
n1c(nc(C(=O)NCCO)c1=O)N1CCOC[C@H]1Cc1ccccc1,True,3.3187869994036943
FC1CC(C[C@H]1CCCBr)NC(=O)CCCNC(=O)c1ccc2nc[nH]c2c1,True,3.7117917634244577
S(=O)(=O)N([C@H]1CCN(C[C@H]1C#N)C1(CC1)c1ccc(cc1)C#N)c1cccc(F)c1,True,4.217290824987395
Br.Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(cc1)S(N)(=O)=O,True,2.8473717462977124
Sc1ccc(cc1)C(=O)c1cnn(c1NC(=O)c1ccco1)-c1ccccc1Cl,True,2.5175572292135335
FNC(=O)c1cc(Cl)c(NC2CCC(C2)c2cnc(nc2Cl)N2CCOCC2)nc1,True,3.7479025678956486
